865823W010;865823W010;;MOBIS/KIA/HYUNDAI;Sport 10-;лнкдхмц накхжнбйх аюлоепю оепедмецн ОПЮБ.;10;;;1;865
96318388;96318388;;GENERAL MOTORS;MATIZ;лнкдхмц ярейкю гюдмецн;3;;;1;39
90197391;90197391;;GENERAL MOTORS;NEXIA;лнкдхмц ярейкю гюдмецн;7;;;1;436
871353C000;871353C000;;MOBIS/KIA/HYUNDAI;MAGENTIS;лнкдхмц ярейкю гюдмецн (мхфмхх);2;;;1;186
871302G000;871302G000;;MOBIS/KIA/HYUNDAI;MAGENTIS;лнкдхмц ярейкю гюдмецн 4DR;3;;;1;286
861393K001;861393K001;;MOBIS/KIA/HYUNDAI;SONATA NF;лнкдхмц ярейкю кнанбнцн;1;;;1;129
8613125000;8613125000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц ярейкю кнанбнцн;20;;;1;141
977863J100;977863J100;;MOBIS/KIA/HYUNDAI;IX55 07-;лнрнп бемрхкърнпю;1;;;1;988
9778625000;9778625001;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнрнп бемрхкърнпю;2;;;1;1 709
253862D000;253862C000;;MOBIS/KIA/HYUNDAI;COUPE -06;лнрнп бемрхкърнпю янд;2;;;1;828
2538625201;2538625201;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнрнп бемрхкърнпю янд;1;;;1;970
253861C050;253861C050;;MOBIS/KIA/HYUNDAI;GETZ;лнрнп бемрхкърнпю янд;1;;;1;573
0K20267350;0K20267350;;MOBIS/KIA/HYUNDAI;SEPHIA;лнрнп ярейкннвхярхрекъ;1;;;1;583
981103K000;981103K000;;MOBIS/KIA/HYUNDAI;SONATA NF;лнрнп ярейкннвхярхрекъ;1;;;1;655
987002D000;987002D000;;MOBIS/KIA/HYUNDAI;ELANTRA XD 5 DR;лнрнп ярейкннвхярхрекъ гюдмецн;3;;;1;817
988101C300;988101C300;;MOBIS/KIA/HYUNDAI;GETZ;лнрнп ярейкнондзелмхйю;1;;;1;1 013
834502H000;834502H000;;MOBIS/KIA/HYUNDAI;ELANTRA;лнрнп ярейкнондзелмхйю дбепх;5;;;1;407
834602H000;834602H000;;MOBIS/KIA/HYUNDAI;ELANTRA;лнрнп ярейкнондзелмхйю дбепх;4;;;1;469
824603W000;824603W000;;MOBIS/KIA/HYUNDAI;SPORTAGE 10MY;лнрнп ярейкнондз╗лмхйю оеп опюб;1;;;1;420
1326210007K;1326210007K;;MOBIS/KIA/HYUNDAI;CEED;лстрю;101;;;1;27
96352281;96352281;;SHANKIT;MATIZ (M100);мюанп опнйкюднй йнккейрнпю босяймнцн;3;;;1;100
872621H100;872621H100;;MOBIS/KIA/HYUNDAI;CEED 10-;мюйкюдйю дбепх гюдмеи 5-и;4;;;1;202
8577025050AQ;8577025050AQ;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);мюйкюдйю гюлйю аюцюфмхйю;5;;;1;166
8577025000AQ;8577025000AQ;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);мюйкюдйю гюлйю аюцюфмхйю;10;;;1;235
583427D940;583427D940;;MOBIS/KIA/HYUNDAI;TRUCK;мюйкюдйю йнкндйх рнплнгмни гюдмеи;2;;;1;1 548
873712S000SCM;873712S000SCM;;MOBIS/KIA/HYUNDAI;IX 35 / TUCSON 10-;мюйкюдйю йпшьйх аюцюфмхйю;1;;;1;1 247
8636938001;8636938001;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;мюйкеийю дбепх гюдмеи;10;;;1;50
8,64E+05;8,64E+05;;MOBIS/KIA/HYUNDAI;TUCSON;мюйкеийю дбепх гюдмеи опюбюъ бепрхйюкэмюъ гюдмъъ;10;;;1;35
8636338001;8636338002;;MOBIS/KIA/HYUNDAI;SONATA 98-;мюйкеийю дбепх оепедмеи;2;;;1;45
5682025000;5682025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);мюйнмевмхй пскебни;10;;;1;650
568200U500;568200U500;;MOBIS/KIA/HYUNDAI;SOLARIS;мюйнмевмхй пскебни  кебши;1;;;1;574
13278359;13278359;;GENERAL MOTORS;CRUZE;мюйнмевмхй пскебни кеб/опюб ( 1 ЬР);9;;;1;1 000
568202H000;568202H000;;MOBIS/KIA/HYUNDAI;ELANTRA 06-,CEED,I30;мюйнмевмхй пскебни кебши;10;;;1;527
4371125000LT;4371125000LT;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);мюйнмевмхй псвйх йоо;101;;;1;285
825302H000;825302H000;;MOBIS/KIA/HYUNDAI;ELANTRA 06-,CEED,I30;мюопюбк. фекнанй ярейкю кеб. дб.;2;;;1;396
96103035;96103035;;GENERAL MOTORS;NEXIA;мюопюбкъчыюъ йкюоюмю;20;;;1;46
96338200;96338200;;GENERAL MOTORS;AVEO 1.4;мюопюбкъчыюъ йкюоюмю (AVEO /1,4 SOHC;8;;;1;59
96350912;96350912;;GENERAL MOTORS;LANOS I-II 03-;мюопюбкъчыюъ йкюоюмю 1,5 SOHC;50;;;1;50
8259543001;8259543001;;MOBIS/KIA/HYUNDAI;PORTER;мюопюбкъчыюъ ярейкю дбепх;10;;;1;11
5816133000;58161M2000;;MOBIS/KIA/HYUNDAI;Santa Fe (2000-)/Sonata E;мюопюбкъчыюъ ясоонпрю;2;;;1;74
581622F300;581622F300;;MOBIS/KIA/HYUNDAI;RIO NEW;мюопюбкъчыюъ ясоонпрю;20;;;1;86
5,82E+05;5,82E+05;;MOBIS/KIA/HYUNDAI;SONATA NF;мюопюбкъчыюъ ясоонпрю;20;;;1;105
;233674A030;;MOBIS/KIA/HYUNDAI;;мюопюбкъчыюъ жеох цпл;50;;;1;169
2661237100;2661237100;;MOBIS/KIA/HYUNDAI;SANTA FE;мюопюбкъчыюъ ысою спнбмъ люякю;1;;;1;88
5710025300;5710025300;;MOBIS/KIA/HYUNDAI;ACCENT/VERNA  2006-;мюяня цсп;2;;;1;2 972
261103A000;261103A000;;MOBIS/KIA/HYUNDAI;MOHAVE;мюяня люякъмши;1;;;1;986
0K24714100;0K24714100;;MOBIS/KIA/HYUNDAI;CLARUS 1.8/SEPHIA/SHUMA;мюяня люякъмши;3;;;1;1 033
983705A000;983705A000;;MOBIS/KIA/HYUNDAI;COUNTY;мюяня нлшбюрекъ ярейкю;1;;;1;398
96872700;96990997;;GENERAL MOTORS;NEXIA/LANOS/LACHETTY;мюяня янд;8;;;1;1 413
0K9A11335Z;0K9A11335Z;;MOBIS/KIA/HYUNDAI;CLARUS;мюяня рнокхбмши;1;;;1;2 930
96298305;96298305;;GENERAL MOTORS;MATIZ (M100);мюяня рнокхбмши;3;;;1;5 578
248403E500;TE1023;;Besf1ts;SANTA FE;мюръфхрекэ пелмъ цпл;5;;;1;1 840
2335742030;2335742030;;MOBIS/KIA/HYUNDAI;PORTER 96-;мюръфхрекэ пелмъ цпл;3;;;1;711
2445038011;TE1016;;Besf1ts;SONATA 5,SANTA FE;мюръфхрекэ пелмъ цпл;5;;;1;470
96543015;96543015;;GENERAL MOTORS;AVEO;накхжнбйю аюлоепю гюдмецн;1;;;1;4 244
8661026900;8661026900;;MOBIS/KIA/HYUNDAI;SANTA FE;накхжнбйю аюлоепю гюдмецн;2;;;1;5 509
866111H601;866111H601;;MOBIS/KIA/HYUNDAI;CEED 10-;накхжнбйю аюлоепю гюдмецн;1;;;1;6 218
866111H600;866111H600;;MOBIS/KIA/HYUNDAI;CEED 10-;накхжнбйю аюлоепю гюдмецн;2;;;1;4 694
96543140P;96543140P;;GENERAL MOTORS;AVEO I (T200);накхжнбйю аюлоепю гюдмецн;2;;;1;2 308
0K2S150220XX;0K2S150220XX;;MOBIS/KIA/HYUNDAI;SHUMA II;накхжнбйю аюлоепю гюдмецн;1;;;1;2 349
866104L000;866104L000;;MOBIS/KIA/HYUNDAI;SOLARIS;накхжнбйю аюлоепю гюдмецн 4N;4;;;1;5 334
93740273P;93740273P;;GENERAL MOTORS;AVEO;накхжнбйю аюлоепю оепедмецн;1;;;1;5 998
8651025000;8651025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);накхжнбйю аюлоепю оепедмецн;1;;;1;4 163
865102D600;865102D602;;MOBIS/KIA/HYUNDAI;ELANTRA рЮцЮГ 04-;накхжнбйю аюлоепю оепедмецн;7;;;1;5 338
865111R000;865111R000;BP0793;GORDON;SOLARIS;накхжнбйю аюлоепю оепедмецн;7;;;1;3 420
865502Y520;865502Y520;;MOBIS/KIA/HYUNDAI;IX35,Tucs 10-;накхжнбйю аюлоепю оепедмецн;8;;;1;3 200
865114L000;865114L000;;MOBIS/KIA/HYUNDAI;SOLARIS;накхжнбйю аюлоепю оепедмецн;2;;;1;5 500
865111F520;865111F520;;MOBIS/KIA/HYUNDAI;SPORTAGE;накхжнбйю аюлоепю оепедмецн;1;;;1;2 671
8651025040;8651025040;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);накхжнбйю аюлоепю оепедмецн;5;;;1;4 200
8651025050;8651025050;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);накхжнбйю аюлоепю оепедмецн СКША (ОНД ОПНРХБНРСЛЮМЙХ);10;;;1;4 350
817601H000EM;817601H000EM;;MOBIS/KIA/HYUNDAI;CEED 06-;накхжнбйю дбепх гюдйю бепумъъ;1;;;1;363
817301H000EM;817301H000EM;;MOBIS/KIA/HYUNDAI;CEED;накхжнбйю ярнийх дбепх 5и кеб;1;;;1;157
;9888629000;;MOBIS/KIA/HYUNDAI;;напюрмши йкюоюм яхярелш нлшбюрекъ гюдмецн ярейкю;101;;;1;44
;5293331300;;MOBIS/KIA/HYUNDAI;;напюрмши йкюоюм ьхмш йнкеяю;20;;;1;41
;8575025201AQ;;MOBIS/KIA/HYUNDAI;;наьхбйю аюцюфмхйю кебюъ (акхфмъъ);3;;;1;880
8585026260BU;8585026260BU;;MOBIS/KIA/HYUNDAI;SANTA FE (2000-);наьхбйю ярнийх йсгнбю;2;;;1;664
7938025001;7938025001;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нцпюмхвхрекэ дбепх оепедмеи V (КЕБ.);6;;;1;213
;8462425000LT;;MOBIS/KIA/HYUNDAI;;нйюмрнбйю оеоекэмхжш мюонкэмни йнмянкх яюкнмю;8;;;1;27
5531125000;5531125000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нонпю бепумъъ гюдмецн юлнпрхгюрнпю;20;;;1;122
218323E354;218323E354;;MOBIS/KIA/HYUNDAI;SORENTO 3.5;нонпю дбхцюрекъ;2;;;1;638
2193029310;2193029310;;MOBIS/KIA/HYUNDAI;ELANTRA;нонпю дбхцюрекъ гюдмъъ;1;;;1;522
1622233804;1622233804;;SSANGYONG;REXTON;нонпю дбхцюрекъ кебюъ;1;;;1;237
218302S300;218302S300;;MOBIS/KIA/HYUNDAI;Sport,IX35 10-;нонпю дбхцюрекъ кебюъ;1;;;1;928
219102D050;219102D050;;MOBIS/KIA/HYUNDAI;ELANTRA -06 XD;нонпю дбхцюрекъ оепедмъъ;2;;;1;602
2191038650;2191038650;CMH057;CAR-DEX;SONATA еF 99-01;нонпю дбхцюрекъ оепедмъъ;7;;;1;148
2191038101;2191038101;;MOBIS/KIA/HYUNDAI;SONATA (рЮЦЮГ);нонпю дбхцюрекъ оепедмъъ;7;;;1;921
;5461026000A;;MOBIS/KIA/HYUNDAI;;нОНПЮ ЯРНИЙХ ЮЛНПРХГЮРНПЮ;10;;;1;591
;5532022000;;MOBIS/KIA/HYUNDAI;;нонпю ярнийх юлнпрхгюрнпю;6;;;1;237
5532025000;5532025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нонпю ярнийх гюдмеи;8;;;1;245
5531025000;5531025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нонпю ярнийх гюдмеи;2;;;1;540
96407217;96407217;;GENERAL MOTORS;LACETTI;нонпю ярнийх гюдмеи;7;;;1;721
553202F000;553202F000;;MOBIS/KIA/HYUNDAI;SANTA FE;нонпю ярнийх гюдмеи опюб.;10;;;1;458
546102S100;546102S100;;MOBIS/KIA/HYUNDAI;IX35,Sport 10-;нонпю ярнийх оепедмеи;10;;;1;663
5461025000;5461025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нонпю ярнийх оепедмеи;50;;;1;760
5461026000;5461026000;;MOBIS/KIA/HYUNDAI;SANTA FE;нонпю ярнийх оепедмеи;50;;;1;665
5461025000;5461025000;ARG241055;ARIRANG;VERNA;нонпю ярнийх оепедмеи;2;;;1;684
0K20134390B;0K20134390B;;MOBIS/KIA/HYUNDAI;SEPHIA;нонпю ярнийх оепедмеи;4;;;1;734
546102H000;546102H200;;MOBIS/KIA/HYUNDAI;ELANTRA 06-,CEED,I30;нонпю ярнийх оепедмеи;101;;;1;602
5461025000;5461022000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нонпю ярнийх оепедмеи;50;;;1;740
5453031600;5453031600;;MOBIS/KIA/HYUNDAI;ELANTRA 00- 1,6;нонпю ьюпнбюъ;10;;;1;470
96490218;96490218;CBKD11;CTR;LACETTI (J200);нонпю ьюпнбюъ;2;;;1;400
545033BA00;545302B000;;MOBIS/KIA/HYUNDAI;SANTA FE 06-;нонпю ьюпнбюъ;101;;;1;350
5440338A00;5443038000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;нонпю ьюпнбюъ бепумъъ;1;;;1;689
5,18E+05;5,18E+05;;MOBIS/KIA/HYUNDAI;TUCSON;нонпю ьюпнбюъ оепедмъъ мхфмъъ;2;;;1;592
517602H000;517602H000;;MOBIS/KIA/HYUNDAI;ELANTRA 06-,CEED,I30;нонпю ьюпнбюъ оепедмъъ мхфмъъ;20;;;1;672
8653339500;8653339500;;MOBIS/KIA/HYUNDAI;GRANDEUR TG;нонпмюъ окюмйю аюкйх аюлоепю;2;;;1;22
865185A100;865185A100;;MOBIS/KIA/HYUNDAI;COUNTY;нонпмюъ окюмйю аюкйх аюлоепю;1;;;1;55
;865134L500;;MOBIS/KIA/HYUNDAI;SOLARIS;нонпмюъ окюмйю аюлоепю;5;;;1;1 456
;865144L500;;MOBIS/KIA/HYUNDAI;SOLARIS;нонпмюъ окюмйю аюлоепю;5;;;1;1 456
8173824210;8173824210;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);нранимхй йюонрю;10;;;1;14
552705A000;552705A000;;MOBIS/KIA/HYUNDAI;COUNTY;нРАНИМХЙ ПЕЯЯНПШ ГЮДМЕИ;1;;;1;170
542705A000;542705A000;;MOBIS/KIA/HYUNDAI;COUNTY;нРАНИМХЙ ПЕЯЯНПШ ОЕПЕДМЕИ;1;;;1;150
5456043150;5456043150;;MOBIS/KIA/HYUNDAI;PORTER;нранимхй пшвюцю оепедмхцн мхфмеццн;5;;;1;62
5822237000;5822237000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;оюкеж ясоонпрю оепедмецн;2;;;1;35
;5832331000;;MOBIS/KIA/HYUNDAI;;оюкеж рнплнгмнцн аюпюаюмю;50;;;1;21
;5818845200;;MOBIS/KIA/HYUNDAI;;оюкеж рнплнгмнцн аюпюаюмю;10;;;1;26
5827137000;5827137000;;MOBIS/KIA/HYUNDAI;Sonata EF(RUSSIA) (2004-);оюкеж рнплнгмнцн леуюмхглю;20;;;1;18
;585803B000;;MOBIS/KIA/HYUNDAI;;оюкеж сяхкхрекъ рнплнгнб;6;;;1;50
;866124L500;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ аюлоепю;10;;;1;1 213
;866124L700;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ аюлоепю;10;;;1;1 213
;866104L200;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ гюд аюлоепю;2;;;1;8 168
;866104L710;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ гюд аюлоепю;3;;;1;8 168
;866104L510;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ гюд аюлоепю;3;;;1;7 293
;770034L000;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ гюдмеи дбепх б яанпе, кебюъ;1;;;1;9 613
691002D000;691002D000;;MOBIS/KIA/HYUNDAI;ELANTRA 03- XD 4 DR;оюмекэ гюдмъъ;1;;;1;770
691003C000;691003C000;;MOBIS/KIA/HYUNDAI;MAGENTIS I/SONATA EF 2.0;оюмекэ гюдмъъ;1;;;1;795
691003K010;691003K010;;MOBIS/KIA/HYUNDAI;SONATA NF;оюмекэ гюдмъъ;1;;;1;968
0K9B070750;0K9B070750;;MOBIS/KIA/HYUNDAI;CLARUS II;оюмекэ гюдмъъ;1;;;1;1 024
691001G200;691001G200;;MOBIS/KIA/HYUNDAI;RIO;оюмекэ гюдмъъ 5DR;2;;;1;1 214
;692004L010;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ йпшьйх аюцюфмхйю б яанпе;1;;;1;8 897
;873111R300;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ йпшьйх аюцюфмнцн нряейю;3;;;1;707
;664004L300;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ йпшьйх йюонрю б яанпе;5;;;1;9 900
;715034LC00;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ йсгнбю;1;;;1;17 877
;865114L500;;MOBIS/KIA/HYUNDAI;SOLARIS;оюмекэ оепедмецн аюлоепю;9;;;1;5 300
841903D000;841903D000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;оюмекэ оепедмъъ;1;;;1;1 178
6410025400;6410025400;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);оюмекэ оепедмъъ;1;;;1;4 300
6410025000;6410025300;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);оюмекэ оепедмъъ юйоо;1;;;1;3 492
711101GA10;711101GA10;;MOBIS/KIA/HYUNDAI;RIO III 07-;оюмекэ ярнийх анйнбни кебни оепедмъъ;3;;;1;6 101
711203DA00;711203DA00;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;оюмекэ ярнийх оепедмеи (SON 98- ОПЮБ.);1;;;1;3 436
714023DB00;714023DB00;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;оюмекэ жемрп. ярнийх;2;;;1;6 297
1864305009L;1864305009L;;MOBIS/KIA/HYUNDAI;RIO 3;оюрпнм кюлонвйх;20;;;1;32
5753125000;5753125000;;SHANKIT;ACCENT (рюцюг);оюрпсанй;1;;;1;34
254121C200;254121C200;PXNLA115;PMC;CLICK;оюрпсанй пюдхюрнпю;1;;;1;200
2541138040;2541438040;;MOBIS/KIA/HYUNDAI;SONATA EF (рЮцЮГ) 01MY;оюрпсанй пюдхюрнпю янд бепумхи;3;;;1;285
254123J000;254123J000;;MOBIS/KIA/HYUNDAI;IX55 07-;оюрпсанй пюдхюрнпю янд мхфмхи;1;;;1;443
977632H100;977632H100;;MOBIS/KIA/HYUNDAI;ELANTRA 06-,CEED,I30;оюрпсанй янд;2;;;1;466
2547226001;2547226001;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);оюрпсанй янд;5;;;1;138
;414305H001;;MOBIS/KIA/HYUNDAI;;оедюкэ яжеокемхъ;20;;;1;560
934202H000;934202H001;;MOBIS/KIA/HYUNDAI;ELANTRA;оепейкчвюрекэ пефхл.ярейкннвхярхрекъ;1;;;1;486
792102D000;792102D000;;MOBIS/KIA/HYUNDAI;ELANTRA -06 XD;оеркъ аюцюфмхйю кебюъ;3;;;1;240
;793151Y000;;MOBIS/KIA/HYUNDAI;PICANTO;оеркъ дбепх;1;;;1;809
;793251Y000;;MOBIS/KIA/HYUNDAI;PICANTO;оеркъ дбепх;1;;;1;809
797102B000;797102B000;;MOBIS/KIA/HYUNDAI;SANTA FE;оеркъ дбепх гюдйю;1;;;1;142
793301G000;793301G000;;MOBIS/KIA/HYUNDAI;RIO III 07-;оеркъ дбепх гюдм. кеб. бепумъъ;1;;;1;92
7935025000;7935025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);оеркъ дбепх гюдмеи (ACCENT рЮц КЕБ.);10;;;1;115
7933025000;7933025000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);оеркъ дбепх гюдмеи (ACCENT рЮц КЕБ.);10;;;1;86
793401C000;793401C000;;MOBIS/KIA/HYUNDAI;GETZ;оеркъ дбепх гюдмеи (GETZ опюб.);10;;;1;94
794403C000;794403C000;;MOBIS/KIA/HYUNDAI;SONATA EF 98-;оеркъ дбепх гюдмеи (SON 98- ОПЮБ.);1;;;1;79
794203D000;794203D000;;MOBIS/KIA/HYUNDAI;SONATA EF 98-;оеркъ дбепх гюдмеи (SON 98- ОПЮБ.);2;;;1;86
793300X000;793300X000;;MOBIS/KIA/HYUNDAI;SOLARIS;оеркъ дбепх гюдмеи кебни бепумъъ;8;;;1;183
793400X000;793400X000;;MOBIS/KIA/HYUNDAI;SOLARIS;оеркъ дбепх гюдмеи опюбюъ  бепумъъ;7;;;1;165
7932038000;7932038000;;MOBIS/KIA/HYUNDAI;SONATA 98-;оеркъ дбепх оепедмеи (SON 98- ОПЮБ.);1;;;1;162
793101G000;793101G000;;MOBIS/KIA/HYUNDAI;RIO 05-;оеркъ дбепх оепедмеи кебни бепумъъ;20;;;1;104
793100X000;793100X000;;MOBIS/KIA/HYUNDAI;SOLARIS;оеркъ дбепх оепедмеи кебни бепумъъ;9;;;1;186
6181008D00;6181008D00;;SSANGYONG;REXTON;оеркъ йюонрю кебюъ;1;;;1;122
7911026000;7911026000;;MOBIS/KIA/HYUNDAI;SANTA FE;оеркъ йюонрю кебюъ;1;;;1;145
7911007000;7911007000;;MOBIS/KIA/HYUNDAI;PICANTO;оеркъ йюонрю кебюъ;2;;;1;180
6182008D00;6182008D00;;SSANGYONG;REXTON;оеркъ йюонрю опюбюъ;1;;;1;126
791203C500;791203C500;;MOBIS/KIA/HYUNDAI;MAGENTIS II;оеркъ йюонрю опюбюъ;3;;;1;114
866253F000;866253F000;;MOBIS/KIA/HYUNDAI;TUCSON;охярнм йпеокемхъ аюлоепю;10;;;1;11
8659334000;8659334000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;охярнм ондйпшкйю;3;;;1;28
5814432000;5814432000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);окюярхмю опхфхлмюъ йнкнднй;20;;;1;115
0K04533602;0K04533602;;MOBIS/KIA/HYUNDAI;SPORTAGE 98MY~00;окюярхмю рнплнгмшу йнкнднй;8;;;1;48
983203X000;983203X000;;MOBIS/KIA/HYUNDAI;ELANTRA 11 (2011-);онбнднй ярейкннвхярхрекъ кебши;5;;;1;336
983101C000;983101C000;;MOBIS/KIA/HYUNDAI;GETZ;онбнднй ярейкннвхярхрекъ кебши;10;;;1;306
9832026030;9832026030;;MOBIS/KIA/HYUNDAI;SANTA FE;онбнднй ярейкннвхярхрекъ опюбши;1;;;1;418
868211H200;868211H200;;MOBIS/KIA/HYUNDAI;CEED (2010-) 3 DOOR;ондйпшкнй гюдмхи кебши;5;;;1;571
;868112Y500;;MOBIS/KIA/HYUNDAI;;ондйпшкнй оепедмецн йнкеяю;6;;;1;1 677
;868122Y500;;MOBIS/KIA/HYUNDAI;;ондйпшкнй оепедмецн йнкеяю;5;;;1;1 677
881992F100;881992F100;;MOBIS/KIA/HYUNDAI;CERATO;онднцпеб ондсьйх яхдемхъ, 45бр;1;;;1;1 073
;934201R710;;MOBIS/KIA/HYUNDAI;;ондпскебни оепейкчвюрекэ ярейкннвхярхрекъ (пшвюфм.);1;;;1;1 731
934101R530;934101R530;;MOBIS/KIA/HYUNDAI;SOLARIS;ондпскебни оепейкчвюрекэ сйюгюрекъ онбнпнрю (пшвюфм.);9;;;1;1 512
;934101R520;;MOBIS/KIA/HYUNDAI;;ондпскебни оепейкчвюрекэ сйюгюрекъ онбнпнрю (пшвюфм.);2;;;1;1 450
569002D500SO;569002D500SO;;MOBIS/KIA/HYUNDAI;ElanБНД.ЯР.;ондсьйю аегноюямнярх Elan БНД. ЯР.;5;;;1;4 299
219702S000;219702S000;;MOBIS/KIA/HYUNDAI;ix35;ондсьйю дбхцюрекъ оепедмъъ опюбюъ;1;;;1;586
546234H000;546234H000;;MOBIS/KIA/HYUNDAI;H1 07-;ондсьйю опсфхмш оепедмеи БЕПУ.;20;;;1;133
546331F000;546331F000;;MOBIS/KIA/HYUNDAI;Tucs,Sport 04-;ондсьйю опсфхмш оепедмеи МХФМЪЪ;10;;;1;143
546332P000;546332P000;;MOBIS/KIA/HYUNDAI;Sor 09-;ондсьйю опсфхмш оепедмеи МХФМЪЪ;10;;;1;253
4322322640;4322322640;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);ондьхомхй бюкю йоо оепбхвмнцн;4;;;1;610
4142122810;4142122810;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);ондьхомхй бшфхлмни;2;;;1;893
93740753;93740753;;GMB;LEGANZA(V100);ондьхомхй цемепюрнпю;1;;;1;150
5304839000;5304839000;;MOBIS/KIA/HYUNDAI;Santa Fe (2007-)/New Spor;ондьхомхй гюдмецн педсйрнпю;50;;;1;582
96316634;96316634;;GENERAL MOTORS;MATIZ (M100);ондьхомхй гюдмеи ярсохжш;2;;;1;463
;517202J001;;MOBIS/KIA/HYUNDAI;;ондьхомхй гюдмеи ярсохжш;5;;;1;1 600
0K01133152;0K01133152;;MOBIS/KIA/HYUNDAI;SPORTAGE;ондьхомхй хцнкэвюрши;20;;;1;559
567184A400;567184A400;;MOBIS/KIA/HYUNDAI;H-1;ондьхомхй хцнкэвюрши;50;;;1;212
432554A060;432554A060;;MOBIS/KIA/HYUNDAI;PORTER;ондьхомхй йоо брнпхвмнцн бюкю хцнкэв.;1;;;1;95
571433A000;571433A000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);ондьхомхй мюяняю  цсп;10;;;1;363
94535236;94535236;;GENERAL MOTORS;LACETTI (J200);ондьхомхй нонпш;2;;;1;286
96535010;96535010;;GENERAL MOTORS;SPARK;ондьхомхй нонпш юлнпрхгюрнпю;4;;;1;285
546122C000;546122C000;;MOBIS/KIA/HYUNDAI;TUCSON;ондьхомхй нонпш ярнийх;10;;;1;558
491304A400;491304A400;;MOBIS/KIA/HYUNDAI;SANTA FE 00-;ондьхомхй ондбеямни;20;;;1;998
;517200U000;;MOBIS/KIA/HYUNDAI;SOLARIS;ондьхомхй я жхкхмдпхвеяйхлх пнкхйюлх;6;;;1;2 530
517018A100;517018A100;;MOBIS/KIA/HYUNDAI;Aero Queen / Express (200;ондьхомхй ярсохжш    бмсрпеммхи;1;;;1;3 994
KKY0133047;KKY0133047;;MOBIS/KIA/HYUNDAI;RIO;ондьхомхй ярсохжш гюдмеи;2;;;1;308
96316635;96316635;;GENERAL MOTORS;MATIZ (M100);ондьхомхй ярсохжш гюдмеи бмсрпеммхи;2;;;1;497
517202D000;517202D100;;MOBIS/KIA/HYUNDAI;ELANTRA рЮцЮГ 04-;ондьхомхй ярсохжш оепедмеи;10;;;1;1 250
5172029400;517201C000;;MOBIS/KIA/HYUNDAI;GETZ 1,4-1,6 (04.2007-);ондьхомхй ярсохжш оепедмеи;50;;;1;924
844102E310;844102E310;;MOBIS/KIA/HYUNDAI;TUCSON 06-/ SPORTAGE NEW;оноепевхмю лнрнпмнцн нряейю;1;;;1;2 550
0K2Y311103;0K2Y311103;;MOBIS/KIA/HYUNDAI;AVELLA;онпьемэ дбхцюрекъ STD;4;;;1;65
;234104A913;;MOBIS/KIA/HYUNDAI;;онпьемэ дбхцюрекъ я оюкэжел;4;;;1;2 215
5811237500;5811237500;;MOBIS/KIA/HYUNDAI;SORENTO;онпьемэ ясоонпрю;5;;;1;290
